customer_id,frequency,monetary,recency_days,churned
13251.0,1,252.68,401,1
13252.0,2,399.3,393,1
13253.0,4,2951.11,156,0
13254.0,1,51.41,375,1
13255.0,3,904.46,8,0
13257.0,1,149.75,435,1
13258.0,5,1035.18,11,0
13259.0,9,1433.38,61,0
13260.0,1,557.62,60,0
13261.0,2,944.1,268,0
13262.0,3,573.45,262,0
13263.0,39,8704.69,0,0
13264.0,1,722.56,442,1
13265.0,5,2107.66,52,0
13266.0,19,6135.04,10,0
13267.0,36,9758.26,2,0
13268.0,11,3214.69,17,0
13269.0,28,8891.7,0,0
13270.0,1,1180.0,365,0
13271.0,1,217.38,36,0
13272.0,2,276.56,30,0
13273.0,1,138.98,112,0
13274.0,1,360.85,408,1
13275.0,2,241.66,383,1
13276.0,5,1939.26,63,0
13277.0,7,523.3,15,0
13278.0,4,1435.85,40,0
13279.0,1,137.75,77,0
13280.0,7,2322.63,121,0
13281.0,1,350.85,438,1
13282.0,4,1313.19,17,0
13283.0,4,373.36,59,0
13284.0,1,201.19,330,0
13285.0,6,3364.59,22,0
13286.0,1,734.91,599,1
13287.0,3,781.59,602,1
13288.0,5,927.61,442,1
13289.0,1,307.95,723,1
13290.0,1,208.63,437,1
13291.0,11,3320.84,155,0
13292.0,5,994.51,38,0
13293.0,6,1192.94,391,1
13294.0,3,1689.53,189,0
13295.0,4,1101.97,359,0
13296.0,6,792.51,136,0
13297.0,7,4368.62,7,0
13298.0,1,360.0,0,0
13299.0,3,1218.7,267,0
13300.0,3,1285.51,168,0
13301.0,4,618.09,103,0
13302.0,2,159.2,154,0
13303.0,1,61.72,399,1
13304.0,4,1217.99,350,0
13305.0,16,3754.71,3,0
13306.0,1,53.65,429,1
13307.0,3,273.34,119,0
13308.0,4,1670.37,22,0
13309.0,6,1706.37,6,0
13310.0,5,1541.2,27,0
13311.0,2,598.57,3,0
13312.0,1,124.75,450,1
13313.0,12,3445.32,21,0
13314.0,3,775.94,1,0
13315.0,1,310.26,688,1
13316.0,10,13191.57,36,0
13317.0,19,6486.09,65,0
13318.0,3,640.76,0,0
13319.0,58,22082.5,4,0
13320.0,6,2228.1,77,0
13321.0,2,567.36,71,0
13322.0,1,199.48,16,0
13323.0,5,787.85,2,0
13324.0,18,10513.47,35,0
13325.0,1,675.3,81,0
13326.0,1,281.76,431,1
13327.0,20,9879.48,38,0
13328.0,1,1308.48,315,0
13329.0,8,5112.97,31,0
13330.0,6,2806.18,92,0
13331.0,1,262.4,401,1
13332.0,1,350.9,13,0
13333.0,3,1015.74,410,1
13334.0,5,6263.75,81,0
13336.0,1,795.12,76,0
13337.0,1,1575.26,545,1
13338.0,4,2445.62,157,0
13339.0,1,860.12,200,0
13340.0,12,22100.56,44,0
13341.0,1,775.85,260,0
13343.0,1,353.43,177,0
13344.0,3,2543.72,67,0
13345.0,1,389.5,287,0
13346.0,6,299.4,462,1
13347.0,1,341.36,69,0
13348.0,1,233.76,63,0
13349.0,1,247.32,10,0
13350.0,2,979.12,15,0
13351.0,1,373.94,65,0
13352.0,1,397.98,59,0
13354.0,1,743.53,70,0
13355.0,1,674.7,121,0
13356.0,1,768.24,79,0
13357.0,5,3838.36,256,0
13358.0,1,439.03,268,0
13359.0,2,1043.31,63,0
13360.0,4,1553.65,431,1
13361.0,2,1450.5,471,1
13362.0,7,5394.07,8,0
13363.0,3,1723.86,17,0
13364.0,1,134.96,70,0
13365.0,2,2225.37,33,0
13366.0,1,56.16,49,0
13367.0,1,510.2,431,1
13368.0,4,1121.5,256,0
13369.0,1,616.56,365,0
13370.0,1,1509.74,371,1
13371.0,2,2297.66,504,1
13372.0,1,378.64,89,0
13373.0,6,7587.19,60,0
13374.0,2,422.8,414,1
13375.0,2,1792.23,88,0
13376.0,3,1019.76,98,0
13377.0,2,1552.88,396,1
13379.0,3,572.56,25,0
13380.0,1,62.4,432,1
13381.0,12,8224.37,31,0
13382.0,5,1387.58,280,0
13383.0,1,305.28,543,1
13384.0,11,6680.83,30,0
13385.0,1,534.57,329,0
13386.0,2,835.46,413,1
13387.0,1,189.44,416,1
13388.0,3,1185.65,130,0
13389.0,3,797.96,10,0
13390.0,1,544.08,74,0
13391.0,1,59.8,203,0
13392.0,1,91.14,676,1
13393.0,4,1131.45,583,1
13394.0,19,6621.7,1,0
13395.0,3,1180.23,184,0
13396.0,2,1360.99,28,0
13397.0,10,3191.87,72,0
13398.0,2,670.34,191,0
13399.0,3,275.4,463,1
13400.0,1,310.83,582,1
13402.0,4,1535.13,126,0
13403.0,3,229.5,17,0
13404.0,2,252.49,0,0
13405.0,6,1213.81,73,0
13406.0,2,568.92,426,1
13407.0,3,2244.7,578,1
13408.0,106,51733.46,1,0
13410.0,9,2201.96,23,0
13411.0,1,213.55,106,0
13412.0,1,487.35,619,1
13413.0,6,429.44,639,1
13414.0,6,2494.14,133,0
13415.0,4,800.67,472,1
13416.0,3,940.8,43,0
13417.0,6,1669.49,4,0
13418.0,31,12233.6,11,0
13419.0,1,221.06,63,0
13420.0,2,159.85,149,0
13421.0,8,4103.12,39,0
13422.0,1,2626.3,63,0
13423.0,1,217.03,428,1
13424.0,1,572.77,449,1
13425.0,5,3403.63,107,0
13426.0,22,8167.38,0,0
13427.0,6,1006.53,18,0
13428.0,3,499.98,9,0
13429.0,4,1006.8,10,0
13430.0,2,679.45,18,0
13431.0,8,3316.24,66,0
13432.0,2,439.1,570,1
13433.0,4,658.32,500,1
13434.0,5,1666.86,73,0
13435.0,9,4475.23,4,0
13436.0,1,196.89,1,0
13437.0,7,3408.06,13,0
13438.0,1,46.5,546,1
13439.0,3,986.61,254,0
13440.0,7,1295.25,422,1
13441.0,2,720.9,91,0
13442.0,3,419.87,666,1
13443.0,6,1280.16,448,1
13444.0,2,631.68,373,1
13445.0,1,241.9,625,1
13446.0,11,3881.89,429,1
13447.0,3,1129.14,22,0
13448.0,13,9240.87,16,0
13449.0,1,291.88,23,0
13450.0,13,4120.04,26,0
13451.0,11,7190.92,25,0
13452.0,3,729.8,258,0
13453.0,3,781.69,165,0
13454.0,1,219.87,640,1
13455.0,6,2905.93,24,0
13456.0,6,1766.72,17,0
13457.0,2,148.22,688,1
13458.0,16,11959.27,6,0
13459.0,2,1160.41,624,1
13460.0,2,183.44,28,0
13461.0,6,4160.0,38,0
13462.0,5,1153.85,252,0
13464.0,6,3097.64,57,0
13465.0,2,931.12,445,1
13466.0,5,1013.35,183,0
13467.0,2,1083.71,10,0
13468.0,72,13390.51,1,0
13469.0,1,82.4,652,1
13470.0,2,165.0,98,0
13471.0,4,2531.58,0,0
13472.0,2,592.24,463,1
13473.0,8,2657.76,60,0
13474.0,3,663.79,235,0
13475.0,4,1431.78,190,0
13476.0,5,2061.47,178,0
13477.0,11,2834.17,37,0
13478.0,5,2215.78,468,1
13479.0,4,851.37,200,0
13480.0,2,627.82,416,1
13481.0,11,3830.84,45,0
13482.0,2,336.09,231,0
13483.0,1,140.34,65,0
13484.0,3,790.72,240,0
13485.0,11,3019.22,232,0
13486.0,3,1122.41,77,0
13487.0,5,846.87,57,0
13488.0,23,15587.88,16,0
13489.0,4,449.52,104,0
13490.0,1,154.25,653,1
13491.0,27,4566.56,51,0
13492.0,3,1269.84,135,0
13493.0,2,618.63,274,0
13494.0,1,316.26,311,0
13495.0,10,5374.26,7,0
13496.0,2,653.33,10,0
13497.0,6,1320.33,282,0
13498.0,1,327.38,729,1
13499.0,5,1159.11,17,0
13500.0,4,1466.3,22,0
13501.0,3,2885.11,287,0
13502.0,5,780.5,16,0
13503.0,6,1905.39,70,0
13504.0,1,295.93,63,0
13505.0,4,4393.63,72,0
13506.0,5,1639.2,315,0
13507.0,4,2479.16,2,0
13508.0,2,287.05,243,0
13509.0,8,1114.72,8,0
13510.0,11,4558.29,0,0
13511.0,1,282.76,676,1
13512.0,4,713.39,260,0
13513.0,3,824.59,126,0
13514.0,4,815.9,73,0
13515.0,6,1265.82,72,0
13516.0,4,1685.26,20,0
13517.0,3,2128.42,59,0
13518.0,1,659.44,85,0
13519.0,2,343.21,77,0
13520.0,11,6909.4,58,0
13521.0,3,1093.65,0,0
13522.0,1,125.8,29,0
13523.0,6,5101.52,32,0
13524.0,5,680.18,40,0
13525.0,2,628.78,14,0
13526.0,2,1182.0,737,1
13527.0,12,4683.74,33,0
13529.0,2,307.76,78,0
13530.0,1,402.98,633,1
13531.0,6,1738.52,204,0
13532.0,1,210.31,33,0
13533.0,3,270.79,182,0
13534.0,35,7720.9,1,0
13535.0,1,89.5,402,1
13536.0,7,3448.29,0,0
13537.0,2,717.85,425,1
13538.0,12,3112.73,42,0
13539.0,7,1569.36,85,0
13540.0,3,632.39,466,1
13541.0,2,785.25,426,1
13542.0,17,4006.17,376,1
13543.0,2,1439.61,633,1
13544.0,6,829.0,39,0
13545.0,2,374.64,390,1
13546.0,5,1092.14,11,0
13547.0,1,175.53,407,1
13548.0,3,908.99,95,0
13549.0,8,1005.8,25,0
13550.0,1,349.51,382,1
13551.0,2,244.2,318,0
13552.0,22,6978.92,65,0
13553.0,1,517.8,674,1
13554.0,7,1638.28,379,1
13555.0,13,8999.19,73,0
13556.0,2,200.82,428,1
13557.0,13,3032.26,27,0
13558.0,4,605.06,5,0
13559.0,2,990.0,512,1
13560.0,1,174.37,6,0
13561.0,11,1820.72,215,0
13562.0,8,4838.18,81,0
13563.0,2,777.53,83,0
13564.0,37,17249.55,143,0
13565.0,3,414.8,18,0
13566.0,5,1708.12,40,0
13567.0,4,1083.69,427,1
13568.0,1,192.85,172,0
13569.0,4,893.78,16,0
13570.0,1,239.49,242,0
13571.0,26,4546.54,12,0
13572.0,1,1384.25,205,0
13573.0,6,916.47,49,0
13574.0,1,421.25,410,1
13575.0,5,732.07,22,0
13576.0,28,11551.74,9,0
13577.0,11,3489.28,24,0
13578.0,1,147.66,408,1
13579.0,5,1539.04,14,0
13580.0,1,107.75,405,1
13581.0,2,280.53,308,0
13582.0,2,241.68,389,1
13583.0,2,1445.03,155,0
13584.0,3,392.45,306,0
13585.0,3,684.54,530,1
13586.0,1,131.53,540,1
13587.0,4,1673.5,63,0
13588.0,9,2478.95,15,0
13589.0,6,1120.74,14,0
13590.0,18,6349.59,10,0
13591.0,7,2093.94,64,0
13592.0,4,247.96,35,0
13593.0,14,5523.69,107,0
13594.0,2,533.32,52,0
13595.0,3,818.22,516,1
13596.0,2,697.04,5,0
13597.0,2,396.71,399,1
13598.0,5,789.59,46,0
13599.0,33,10167.63,0,0
13600.0,2,518.42,311,0
13601.0,4,1185.14,44,0
13602.0,4,1025.17,64,0
13603.0,1,164.34,25,0
13604.0,1,717.62,658,1
13605.0,2,522.67,386,1
13606.0,3,280.54,28,0
13607.0,2,1078.31,39,0
13608.0,1,236.2,540,1
13609.0,1,167.35,592,1
13610.0,14,2175.88,11,0
13611.0,10,3319.53,88,0
13612.0,1,818.29,632,1
13613.0,5,1039.85,452,1
13614.0,6,2359.19,23,0
13615.0,8,6272.53,318,0
13616.0,2,288.1,567,1
13617.0,8,1278.75,39,0
13618.0,1,177.34,173,0
13619.0,2,231.69,544,1
13620.0,1,112.34,527,1
13621.0,1,213.85,116,0
13622.0,1,658.95,695,1
13623.0,10,2566.49,30,0
13624.0,1,462.08,387,1
13625.0,1,301.26,596,1
13626.0,2,707.04,252,0
13627.0,7,2245.9,58,0
13628.0,1,310.14,675,1
13629.0,19,13370.86,22,0
13630.0,7,2031.78,4,0
13631.0,11,3070.42,99,0
13632.0,8,3648.15,24,0
13634.0,16,5073.47,32,0
13635.0,4,2999.16,67,0
13636.0,5,949.12,36,0
13637.0,3,810.5,51,0
13638.0,1,122.64,15,0
13639.0,2,1346.27,73,0
13640.0,1,405.0,610,1
13641.0,5,1016.47,640,1
13642.0,4,514.72,215,0
13643.0,10,2156.77,30,0
13644.0,4,2624.26,15,0
13645.0,1,252.1,119,0
13646.0,2,326.25,399,1
13647.0,8,3071.68,9,0
13648.0,8,1764.02,399,1
13649.0,6,1678.88,256,0
13650.0,10,3288.0,16,0
13651.0,3,226.85,34,0
13652.0,5,2570.85,45,0
13653.0,1,152.2,487,1
13654.0,11,6308.0,42,0
13655.0,6,2280.51,113,0
13656.0,4,1078.85,164,0
13657.0,2,382.14,10,0
13658.0,9,6025.5,9,0
13659.0,12,4894.88,205,0
13660.0,1,314.59,399,1
13661.0,1,325.24,602,1
13662.0,11,2250.11,85,0
13663.0,5,2047.51,178,0
13665.0,3,1711.66,385,1
13666.0,5,127.9,59,0
13667.0,1,305.02,148,0
13668.0,35,13089.94,2,0
13669.0,3,413.55,50,0
13670.0,1,349.7,74,0
13671.0,1,194.95,394,1
13672.0,3,419.92,300,0
13673.0,2,396.92,18,0
13674.0,1,240.68,432,1
13675.0,2,486.82,150,0
13676.0,2,243.9,538,1
13677.0,2,556.19,404,1
13678.0,1,232.6,151,0
13679.0,3,281.26,493,1
13680.0,12,11435.67,0,0
13681.0,4,827.83,17,0
13682.0,1,59.5,186,0
13683.0,1,258.6,457,1
13684.0,4,596.98,285,0
13685.0,7,3119.44,2,0
13686.0,3,409.04,182,0
13687.0,1,11880.84,437,1
13688.0,1,375.5,634,1
13689.0,2,1259.5,62,0
13690.0,1,172.25,58,0
13691.0,1,212.78,395,1
13692.0,5,3114.4,24,0
13693.0,9,2011.82,373,1
13694.0,143,196482.81,3,0
13695.0,16,2770.73,30,0
13696.0,3,2020.4,421,1
13697.0,1,151.3,38,0
13698.0,2,465.53,596,1
13699.0,2,764.15,154,0
13700.0,13,2613.46,25,0
13701.0,1,161.0,446,1
13702.0,1,135.18,445,1
13703.0,2,425.56,317,0
13704.0,9,2308.06,4,0
13705.0,7,2035.33,7,0
13706.0,2,631.17,302,0
13707.0,5,3365.86,266,0
13708.0,1,296.88,270,0
13709.0,18,7591.75,3,0
13710.0,3,509.52,31,0
13711.0,9,1792.26,218,0
13712.0,2,766.42,246,0
13713.0,3,743.26,407,1
13714.0,1,161.35,464,1
13715.0,17,8483.29,280,0
13716.0,1,138.28,268,0
13717.0,8,1763.3,31,0
13718.0,2,306.55,245,0
13719.0,11,2815.25,14,0
13720.0,4,799.9,116,0
13721.0,2,741.54,35,0
13722.0,10,5635.41,131,0
13723.0,6,1209.2,216,0
13724.0,1,213.01,636,1
13725.0,8,1980.56,49,0
13726.0,2,1079.66,38,0
13727.0,8,1080.05,28,0
13728.0,16,2855.17,36,0
13729.0,3,724.73,435,1
13730.0,2,752.6,135,0
13731.0,2,610.59,218,0
13732.0,1,491.86,27,0
13733.0,2,487.03,410,1
13734.0,4,6701.64,508,1
13735.0,13,9813.22,24,0
13736.0,7,2766.21,4,0
13737.0,1,339.6,199,0
13738.0,1,440.93,395,1
13739.0,2,292.2,17,0
13740.0,5,1597.77,240,0
13741.0,3,668.43,71,0
13742.0,12,3131.02,16,0
13743.0,7,1341.6,2,0
13744.0,2,1156.36,94,0
13745.0,2,777.36,161,0
13746.0,1,176.69,413,1
13747.0,2,249.4,373,1
13748.0,9,2268.35,95,0
13750.0,11,3602.18,53,0
13751.0,1,296.25,287,0
13752.0,7,1590.73,123,0
13753.0,4,2094.57,287,0
13754.0,3,447.05,151,0
13755.0,9,2161.35,3,0
13756.0,23,9207.5,1,0
13757.0,1,195.55,674,1
13758.0,15,9416.98,11,0
13759.0,2,659.41,32,0
13760.0,5,1363.64,53,0
13761.0,6,1952.17,49,0
13762.0,5,2472.48,218,0
13763.0,3,5217.44,62,0
13764.0,6,2953.26,70,0
13765.0,1,352.82,652,1
13766.0,1,190.35,494,1
13767.0,73,35540.53,1,0
13768.0,2,875.97,726,1
13769.0,20,5800.42,1,0
13770.0,4,785.37,421,1
13771.0,9,5728.82,63,0
13772.0,8,3114.22,33,0
13773.0,2,301.54,396,1
13774.0,1,345.0,81,0
13775.0,1,1049.66,590,1
13776.0,2,623.98,427,1
13777.0,61,56478.42,0,0
13778.0,4,1124.49,102,0
13779.0,1,161.13,515,1
13780.0,3,735.82,6,0
13781.0,3,778.83,250,0
13782.0,13,1793.72,12,0
13783.0,4,1542.09,487,1
13784.0,14,2910.23,9,0
13785.0,4,542.49,428,1
13786.0,6,3358.94,366,1
13787.0,6,1222.5,75,0
13788.0,1,3.75,504,1
13789.0,1,239.46,387,1
13790.0,1,348.8,3,0
13791.0,2,1516.0,127,0
13792.0,3,383.95,65,0
13793.0,1,96.0,646,1
13794.0,1,126.03,546,1
13795.0,4,836.3,387,1
13796.0,1,289.7,498,1
13797.0,3,1179.45,436,1
13798.0,110,75836.87,0,0
13799.0,9,2803.57,116,0
13800.0,3,1679.56,309,0
13801.0,1,324.8,66,0
13802.0,19,26259.11,138,0
13803.0,3,1338.91,254,0
13804.0,9,3208.52,30,0
13805.0,2,924.6,51,0
13806.0,1,256.38,63,0
13807.0,3,534.8,366,1
13808.0,5,1747.66,5,0
13809.0,3,679.7,304,0
13810.0,3,1499.01,28,0
13811.0,3,814.5,183,0
13812.0,3,539.0,41,0
13813.0,8,2765.47,39,0
13814.0,3,2257.32,91,0
13815.0,8,7475.74,21,0
13816.0,2,571.67,23,0
13817.0,2,382.98,28,0
13818.0,1,61.28,429,1
13819.0,6,2642.35,301,0
13820.0,3,660.65,417,1
13821.0,6,1410.73,144,0
13822.0,2,632.0,5,0
13823.0,7,3403.45,18,0
13824.0,12,3314.76,32,0
13825.0,2,255.59,621,1
13826.0,1,189.5,175,0
13827.0,3,412.05,57,0
13828.0,1,209.49,21,0
13829.0,1,102.0,420,1
13830.0,1,156.85,581,1
13831.0,18,7023.58,15,0
13832.0,2,613.69,18,0
13833.0,2,701.36,158,0
13834.0,2,324.19,576,1
13835.0,7,1095.27,24,0
13836.0,2,620.37,398,1
13837.0,2,271.24,211,0
13838.0,10,1966.09,5,0
13839.0,1,139.95,485,1
13840.0,1,651.4,415,1
13841.0,1,85.0,252,0
13842.0,18,5629.91,58,0
13843.0,1,319.75,380,1
13844.0,1,361.62,10,0
13845.0,1,312.98,64,0
13846.0,4,1307.79,24,0
13847.0,1,310.72,719,1
13848.0,8,3335.0,91,0
13849.0,5,3469.3,51,0
13850.0,1,1595.48,128,0
13851.0,8,4606.46,95,0
13852.0,1,187.35,610,1
13853.0,1,1090.14,56,0
13854.0,39,12253.96,8,0
13855.0,4,1310.34,500,1
13856.0,11,1142.03,168,0
13857.0,6,1001.01,392,1
13858.0,1,216.17,56,0
13859.0,2,515.86,325,0
13860.0,5,1245.9,0,0
13861.0,2,273.26,428,1
13862.0,9,2556.09,17,0
13863.0,4,1239.55,247,0
13864.0,1,662.4,386,1
13865.0,4,501.56,57,0
13866.0,1,145.67,73,0
13867.0,3,1015.29,30,0
13868.0,2,3192.54,6,0
13869.0,10,8111.57,122,0
13870.0,15,5712.08,1,0
13871.0,17,7885.85,22,0
13872.0,3,919.57,526,1
13873.0,8,1038.92,119,0
13874.0,7,2049.15,357,0
13875.0,14,4814.37,53,0
13876.0,1,122.7,63,0
13877.0,3,449.68,85,0
13878.0,4,2473.06,54,0
13879.0,1,395.5,645,1
13880.0,17,4391.66,20,0
13881.0,43,45179.1,3,0
13882.0,5,1191.13,2,0
13883.0,15,6560.02,10,0
13884.0,10,1888.48,6,0
13885.0,2,506.8,188,0
13886.0,1,243.56,70,0
13887.0,1,349.55,203,0
13888.0,7,2169.05,119,0
13889.0,6,1991.23,92,0
13890.0,14,2927.38,0,0
13891.0,3,863.56,377,1
13892.0,6,1267.65,26,0
13893.0,1,821.1,297,0
13894.0,3,564.62,23,0
13895.0,6,4008.52,27,0
13896.0,1,388.55,625,1
13897.0,3,1160.72,49,0
13898.0,2,686.4,325,0
13899.0,2,388.52,15,0
13900.0,6,1610.59,182,0
13901.0,15,5676.34,71,0
13902.0,5,34095.26,631,1
13903.0,1,165.45,399,1
13904.0,2,332.64,36,0
13905.0,1,312.65,732,1
13906.0,1,42.0,408,1
13907.0,1,136.8,691,1
13908.0,4,2369.55,79,0
13909.0,2,286.6,422,1
13911.0,20,4234.99,56,0
13912.0,1,124.95,423,1
13913.0,1,42.22,506,1
13914.0,2,626.45,11,0
13915.0,1,70.8,393,1
13916.0,4,1275.81,463,1
13917.0,2,272.04,49,0
13918.0,2,1212.84,49,0
13919.0,4,1360.68,58,0
13920.0,4,1774.68,431,1
13921.0,4,730.7,401,1
13922.0,3,865.2,351,0
13923.0,1,351.13,53,0
13924.0,6,1838.85,1,0
13925.0,4,678.25,92,0
13926.0,1,223.85,22,0
13927.0,2,708.26,74,0
13928.0,4,464.57,10,0
13929.0,11,3494.1,168,0
13930.0,2,337.34,57,0
13931.0,11,5257.38,95,0
13932.0,1,307.4,294,0
13933.0,2,608.79,108,0
13934.0,1,922.1,263,0
13935.0,3,6116.92,596,1
13936.0,3,939.66,179,0
13937.0,2,880.13,168,0
13938.0,1,71.66,34,0
13939.0,7,1560.96,22,0
13940.0,4,839.14,16,0
13941.0,15,11122.3,21,0
13942.0,1,320.0,534,1
13943.0,1,246.54,577,1
13944.0,1,200.43,652,1
13945.0,2,854.15,394,1
13946.0,6,1876.23,78,0
13947.0,1,90.6,64,0
13948.0,4,548.76,360,0
13949.0,6,2427.32,2,0
13950.0,4,745.06,10,0
13951.0,3,674.45,175,0
13952.0,14,12823.52,217,0
13953.0,12,6640.68,6,0
13954.0,2,439.92,1,0
13955.0,3,545.17,153,0
13956.0,5,1026.42,4,0
13957.0,3,458.25,417,1
13958.0,8,4709.23,379,1
13959.0,6,1076.18,78,0
13960.0,2,230.22,20,0
13961.0,1,538.4,391,1
13962.0,3,362.8,21,0
13963.0,17,3011.87,307,0
13964.0,2,438.9,386,1
13965.0,3,996.61,476,1
13966.0,1,390.86,434,1
13967.0,2,166.3,145,0
13968.0,1,123.66,422,1
13969.0,35,13365.87,6,0
13970.0,2,846.55,385,1
13971.0,14,4667.57,18,0
13972.0,2,190.25,70,0
13973.0,1,264.7,286,0
13974.0,2,677.72,48,0
13975.0,12,5358.84,30,0
13976.0,4,1192.36,206,0
13977.0,1,519.81,410,1
13978.0,2,196.79,14,0
13979.0,7,3416.23,72,0
13980.0,5,799.92,59,0
13981.0,1,331.14,415,1
13982.0,9,4445.59,38,0
13983.0,21,7108.45,29,0
13984.0,12,2048.6,26,0
13985.0,22,10020.86,3,0
13986.0,1,320.46,16,0
13987.0,2,682.54,379,1
13988.0,8,4757.8,19,0
13989.0,5,2026.06,65,0
13990.0,1,311.3,212,0
13991.0,6,855.97,11,0
13992.0,3,219.5,29,0
13993.0,19,6775.71,42,0
13994.0,6,2313.14,3,0
13995.0,14,3902.01,14,0
13996.0,2,895.76,385,1
13997.0,3,382.31,518,1
13998.0,3,566.7,446,1
13999.0,29,9502.26,9,0
14000.0,5,2046.34,210,0
14001.0,9,4530.09,45,0
14002.0,2,529.73,133,0
14003.0,1,209.41,732,1
14004.0,11,6258.45,42,0
14005.0,5,2874.72,9,0
14006.0,7,2196.67,115,0
14007.0,1,79.48,512,1
14008.0,1,509.04,431,1
14009.0,3,1099.91,197,0
14010.0,2,445.15,564,1
14011.0,2,457.82,479,1
14012.0,1,328.8,277,0
14013.0,5,1084.57,109,0
14014.0,3,1948.21,76,0
14015.0,1,917.34,52,0
14016.0,11,11403.41,161,0
14017.0,1,229.75,570,1
14018.0,1,367.15,644,1
14019.0,3,1421.61,46,0
14020.0,4,1249.01,16,0
14021.0,7,1716.58,154,0
14022.0,2,792.15,224,0
14023.0,2,584.07,6,0
14024.0,3,645.74,121,0
14025.0,8,4057.9,464,1
14026.0,2,713.11,470,1
14027.0,1,104.82,60,0
14028.0,3,10396.5,549,1
14029.0,2,467.66,62,0
14030.0,20,8262.29,17,0
14031.0,44,40999.17,6,0
14032.0,16,4850.27,1,0
14033.0,1,109.44,554,1
14034.0,3,651.82,21,0
14035.0,9,2856.72,28,0
14036.0,1,626.65,284,0
14037.0,6,836.95,175,0
14038.0,5,3069.88,77,0
14039.0,2,267.28,32,0
14040.0,35,12645.57,40,0
14041.0,1,141.41,265,0
14042.0,1,431.98,724,1
14043.0,2,304.25,490,1
14044.0,10,3123.1,26,0
14045.0,16,11313.03,108,0
14046.0,1,154.99,283,0
14047.0,14,4255.03,8,0
14048.0,3,748.69,304,0
14049.0,13,13239.03,16,0
14050.0,2,746.36,31,0
14051.0,37,22434.0,0,0
14052.0,2,480.81,19,0
14053.0,4,572.3,123,0
14054.0,1,92.46,64,0
14055.0,3,1520.96,105,0
14056.0,23,8214.65,0,0
14057.0,22,8408.84,23,0
14058.0,2,469.19,462,1
14059.0,1,183.6,266,0
14060.0,30,9519.08,4,0
14061.0,3,917.43,506,1
14062.0,24,25604.2,9,0
14063.0,9,22710.2,437,1
14064.0,15,3332.42,28,0
14065.0,3,891.02,388,1
14066.0,1,152.55,266,0
14067.0,2,374.7,63,0
14068.0,4,1528.37,319,0
14069.0,2,230.06,514,1
14070.0,1,326.55,684,1
14071.0,8,1438.82,3,0
14072.0,1,390.85,666,1
14073.0,1,151.04,31,0
14074.0,1,219.4,622,1
14075.0,6,1734.87,4,0
14076.0,1,122.47,128,0
14077.0,6,615.08,40,0
14078.0,9,1692.63,101,0
14079.0,2,618.73,124,0
14080.0,5,1115.68,32,0
14081.0,10,5370.1,301,0
14082.0,2,413.36,364,0
14083.0,11,1407.26,3,0
14084.0,1,150.5,511,1
14085.0,33,10104.97,1,0
14086.0,1,39.95,462,1
14087.0,3,846.22,2,0
14088.0,16,64036.8,9,0
14089.0,1,161.0,56,0
14090.0,1,76.32,324,0
14091.0,2,9530.08,653,1
14092.0,24,7229.45,7,0
14093.0,1,442.85,11,0
14094.0,1,335.22,439,1
14095.0,1,2.95,722,1
14096.0,17,65164.79,3,0
14097.0,2,422.86,480,1
14098.0,1,147.35,36,0
14099.0,20,5765.71,15,0
14100.0,1,194.9,137,0
14101.0,13,9961.93,73,0
14102.0,5,1360.28,4,0
14104.0,5,771.58,154,0
14105.0,5,5988.83,238,0
14106.0,1,214.8,736,1
14107.0,11,4877.3,51,0
14108.0,4,1044.96,30,0
14109.0,1,144.2,72,0
14110.0,33,12987.95,3,0
14111.0,4,692.85,13,0
14112.0,13,5834.59,22,0
14113.0,16,7092.61,3,0
14114.0,7,1364.09,273,0
14115.0,2,622.67,501,1
14116.0,5,1382.74,19,0
14117.0,1,90.0,143,0
14118.0,1,458.45,428,1
14119.0,2,183.37,375,1
14121.0,4,2780.15,3,0
14122.0,3,362.42,405,1
14123.0,1,436.18,732,1
14124.0,1,419.58,83,0
14125.0,3,2740.43,10,0
14126.0,4,1172.46,7,0
14127.0,6,1900.08,122,0
14128.0,3,924.21,60,0
14129.0,9,2591.34,1,0
14130.0,4,1882.67,318,0
14131.0,1,187.87,648,1
14132.0,11,3586.03,1,0
14133.0,4,911.14,129,0
14134.0,15,11123.35,382,1
14135.0,24,9643.92,1,0
14136.0,5,1570.81,400,1
14137.0,1,332.7,695,1
14138.0,2,982.38,1,0
14139.0,4,1086.8,45,0
14140.0,2,935.05,3,0
14141.0,4,915.13,2,0
14142.0,2,983.15,372,1
14143.0,1,115.8,133,0
14144.0,1,30.6,485,1
14145.0,7,7600.05,46,0
14146.0,12,9450.3,8,0
14147.0,9,2590.2,77,0
14148.0,2,466.29,233,0
14149.0,1,446.62,220,0
14150.0,2,658.64,35,0
14151.0,2,679.45,672,1
14152.0,7,1997.34,74,0
14153.0,1,233.4,482,1
14154.0,8,6460.7,238,0
14155.0,1,118.75,265,0
14156.0,156,313946.37,9,0
14157.0,5,1002.78,19,0
14158.0,1,507.66,39,0
14159.0,20,7938.01,19,0
14160.0,7,8421.47,609,1
14161.0,7,3318.88,215,0
14162.0,2,289.36,173,0
14163.0,5,2594.62,86,0
14164.0,2,1631.77,70,0
14165.0,1,122.54,275,0
14166.0,2,256.85,504,1
14167.0,8,1296.49,38,0
14168.0,2,370.45,420,1
